date,COKE,DGEAF,LVMUY,TSLA
2020-03-16 00:00:00+00:00,-0.07217684249370349,-0.10832274459781,-0.12668207149670474,-0.18577805422414106
2020-03-17 00:00:00+00:00,0.075354389455357,-0.05842536516088581,0.07392996109048866,-0.03341047475677972
2020-03-18 00:00:00+00:00,-0.04569842738198093,-0.07113129019835185,-0.09376811594341428,-0.16034402603440268
2020-03-19 00:00:00+00:00,-0.025785188057268482,0.10386965376457846,-0.00031984647222149665,0.18387686174630424
2020-03-20 00:00:00+00:00,-0.041940298507523455,0.006642066422932746,0.011198208285353006,-0.0002572257038631065
2020-03-23 00:00:00+00:00,0.004258191826250535,-0.021627565983341035,0.05252333491538019,0.0158117559001707
2020-03-24 00:00:00+00:00,0.049692331557857905,0.009366804048337452,0.09514504734730234,0.16281747219599807
2020-03-25 00:00:00+00:00,0.07709359605917032,0.08314773570729961,0.09772165797405319,0.06782178217821766
2020-03-26 00:00:00+00:00,0.005945575119997049,0.12234407128019864,0.00662665666441975,-0.020565600370885395
2020-03-27 00:00:00+00:00,-0.08561036599233929,-0.04732824427283111,-0.07514594460243484,-0.02612844592547714
2020-03-30 00:00:00+00:00,0.032517899761572044,-0.0064102564101918835,0.04082728981904116,-0.02377712108251029
2020-03-31 00:00:00+00:00,0.004189540594923713,0.06225806451583571,-0.03987096774142229,0.043554458008882024
2020-04-01 00:00:00+00:00,-0.06924663118014529,-0.0668083814144641,-0.05120279532312322,-0.08099236641221375
2020-04-02 00:00:00+00:00,0.025246019888118587,0.00976244711997487,0.005382436261049284,-0.05625467231497627
2020-04-03 00:00:00+00:00,0.04030353284070132,0.0006445375422794442,-0.016342631727215173,0.05619732875657357
2020-04-06 00:00:00+00:00,0.06985169798558366,-0.002576489531639803,0.06373531939237753,0.07547759421678735
2020-04-07 00:00:00+00:00,0.006908384882774676,0.021310946077315984,0.0037700282747687996,0.0565822098248876
2020-04-08 00:00:00+00:00,0.03143497757847413,0.0069554220655985155,0.004024144868944424,0.006215051792098247
2020-04-09 00:00:00+00:00,0.10069127429251035,0.01569858712702943,0.02458249833011439,0.04402011515195681
2020-04-13 00:00:00+00:00,-0.05916972785089314,0.017928902629309684,-0.010301212674074911,0.1360383944153578
2020-04-14 00:00:00+00:00,0.015869683865548767,-0.006984512602739357,0.022134387351937734,0.09054458867808601
2020-04-15 00:00:00+00:00,-0.031243542587812145,-0.004587155964860701,-0.04292343387477082,0.028088858837284736
2020-04-16 00:00:00+00:00,0.010025169574547022,-0.004301075268138832,0.006734006734020914,0.021073400654946894
2020-04-17 00:00:00+00:00,0.02627132961681533,0.03208886146158507,0.0636521739131044,0.011647723460501025
2020-04-20 00:00:00+00:00,-0.03325376574197725,-0.009267563526641043,-0.017575140091537267,-0.009988194564193753
2020-04-21 00:00:00+00:00,-0.04759472115824048,-0.0561255280628995,-0.014259787400430546,-0.07990781928291979
2020-04-22 00:00:00+00:00,0.01823708206688157,0.03964194373300023,0.012887953709570077,0.06609680801491158
2020-04-23 00:00:00+00:00,-0.006240386728154412,0.01568265682870229,-0.03193975590807607,-0.036169428091407
2020-04-24 00:00:00+00:00,0.007606244195821121,-0.015137753557223244,0.006706008583612144,0.027663222935532694
2020-04-27 00:00:00+00:00,0.0447662936143185,0.023977866583163365,0.015187849720211588,0.10149624215679509
2020-04-28 00:00:00+00:00,-0.0019323671498479023,0.0,0.012467191601718053,-0.03709546165884181
2020-04-29 00:00:00+00:00,0.02079212088071758,0.021915340738645428,0.017498379779166795,0.040812877054295704
2020-04-30 00:00:00+00:00,-0.02910980084949677,0.027320799060001955,-0.01936305732482202,-0.023272663676905947
2020-05-01 00:00:00+00:00,-0.014141928908247725,-0.06662853874721864,-0.014419329695692706,-0.10303371361334213
2020-05-04 00:00:00+00:00,0.0031877315413837426,0.03247549019642859,-0.0189798339269297,0.0853675925397821
2020-05-05 00:00:00+00:00,0.003263483339191131,0.016617210682959405,-0.015182050248433332,0.009222401765656363
2020-05-06 00:00:00+00:00,0.026750556411414106,-0.004670169294202942,-0.005729877217356405,0.018705822626625457
2020-05-07 00:00:00+00:00,-0.03914294051421974,0.0,0.030735455544312895,-0.0032456745636227913
2020-05-08 00:00:00+00:00,0.0453796095444754,-0.0017595307923871095,0.026224707134596903,0.05048459053381871
2020-05-11 00:00:00+00:00,-0.014400730411779361,-0.003231492360975974,-0.014658191723841307,-0.009921651900124284
2020-05-12 00:00:00+00:00,-0.022779906522282012,0.012378426169558532,-0.016850974197073154,-0.0023172971440545975
2020-05-13 00:00:00+00:00,-0.019476042744120403,0.0221251819509507,-0.0328066416715771,-0.022794381092400617
2020-05-14 00:00:00+00:00,0.008832835296201269,-0.047279977214684576,-0.001661359545819141,0.01563922322241318
2020-05-15 00:00:00+00:00,-0.011151282833068321,-0.01913303437889491,-0.0006933851052205453,-0.005178444723836995
2020-05-18 00:00:00+00:00,0.042905598872298834,0.06613837244653498,0.06355814598959819,0.018093772288749532
2020-05-19 00:00:00+00:00,-0.016135163674622865,-0.016580903372029,0.009394572024613135,-0.006907316593537605
2020-05-20 00:00:00+00:00,0.021937921263756932,0.0026162790706572014,0.025982419855020922,0.009343943763072238
2020-05-21 00:00:00+00:00,-0.013863216266191025,0.03798202377371518,-0.0040317500308783005,0.014762862327725834
2020-05-22 00:00:00+00:00,0.007881059896019726,-0.0307262569829706,-0.014421252371896065,-0.012953117448042617
2020-05-26 00:00:00+00:00,0.020584132888120887,0.0043227665720757535,0.023745347194924493,0.002436098325335312
2020-05-27 00:00:00+00:00,0.03760457218603652,0.010903873743302483,0.03673520561698829,0.0016608252836225468
2020-05-28 00:00:00+00:00,-0.014448790612386242,0.022991768378118005,0.028782198572691264,-0.017580434756104935
2020-05-29 00:00:00+00:00,-0.014134132512704345,-0.02441731409408776,-0.010814623251751643,0.03622442014867033
2020-06-01 00:00:00+00:00,0.0004518752827396,0.000853242321108949,0.01235888294737153,0.07556886227544912
2020-06-02 00:00:00+00:00,-0.0021762338838400286,-0.006820119351426346,0.014086160348023569,-0.018416657387818725
2020-06-03 00:00:00+00:00,0.0020986790669377253,0.0560801144462264,0.031369371454267325,0.0015880938336585437
2020-06-04 00:00:00+00:00,-0.0043938896191165755,-0.004063939310389175,-0.008754208753228077,-0.021042855848509623
2020-06-05 00:00:00+00:00,0.0020622808828603123,0.01659412404687166,0.02377717391251588,0.024618801915823996
2020-06-08 00:00:00+00:00,0.003169376414641434,-0.008295424136099627,0.004755585048002331,0.07255605988754144
2020-06-09 00:00:00+00:00,-0.0037748235677914632,-0.029951430112210686,-0.012658227848173276,-0.009737662118915358
2020-06-10 00:00:00+00:00,-0.011532125206157429,0.004450625866885938,0.011259754737970251,0.08970202089999679
2020-06-11 00:00:00+00:00,-0.07695833333332591,-0.05677097756664495,-0.07805093153985221,-0.05093410077557181
2020-06-12 00:00:00+00:00,0.04644969078673622,0.035231943628543316,0.03180676790620507,-0.03860860984334524
2020-06-15 00:00:00+00:00,0.024027262531664872,-0.014463981848091945,-0.01193649322067536,0.05946882217090077
2020-06-16 00:00:00+00:00,0.01680778465809407,0.02532374100572099,-0.007154585973298877,-0.008850539913210276
2020-06-17 00:00:00+00:00,-0.005592841163487683,-0.0022452989042202054,0.004134672180492682,0.009835765122743423
2020-06-18 00:00:00+00:00,0.015831354414255205,-0.032630098453136025,-0.0067058823535401935,0.01227074279837459
2020-06-19 00:00:00+00:00,-0.01460033630023172,0.0456528060475061,-0.0043823285561008785,-0.003047930196422133
2020-06-22 00:00:00+00:00,-0.022308236566957906,-0.027808676306748326,0.02069950035654844,-0.006574083325007529
2020-06-23 00:00:00+00:00,-0.004938061385253545,0.01716247139571614,0.023426573427608677,0.007502614852361367
2020-06-24 00:00:00+00:00,-0.014160427807533793,-0.0652418447699672,-0.020384921990786786,-0.0408572740521872
2020-06-25 00:00:00+00:00,0.006726262801519445,-0.009025270758043047,0.014764008370158566,0.02615392621116719
2020-06-26 00:00:00+00:00,-0.04620888831409009,0.021554341225326068,0.001260167258405831,-0.026613115884703498
2020-06-29 00:00:00+00:00,0.047634112170921616,-0.024368499255000065,0.0045766590390827755,0.051691083001646154
2020-06-30 00:00:00+00:00,-0.01130235969125104,0.026804751749905043,0.00717539863321659,0.0698073017288352
2020-07-01 00:00:00+00:00,0.0018325406867367722,-0.01542568970432412,0.004184100418312298,0.03687685796575324
2020-07-02 00:00:00+00:00,0.0017420844038984473,0.021391985536642677,0.020029729728981538,0.07951734055000315
2020-07-06 00:00:00+00:00,0.018564410242951634,0.002654867257539939,0.01166796310724294,0.1347939039928514
2020-07-07 00:00:00+00:00,-0.01267713846668006,-0.0029420417769634444,-0.006920035148843984,0.013327695067002931
2020-07-08 00:00:00+00:00,-0.003501794128940805,0.03245795219795755,0.011945581241208147,-0.0172535363273999
2020-07-09 00:00:00+00:00,-0.032537960954601264,-0.03400971706258005,-0.005355776587930516,0.020792456145488636
2020-07-10 00:00:00+00:00,0.01282511210760906,0.02041420118417192,0.0,0.10784777806466428
2020-07-13 00:00:00+00:00,-0.0008855042948724412,0.004639025802104291,0.005494505494449742,-0.030809568510665963
2020-07-14 00:00:00+00:00,0.010192324736357117,0.010101010102445684,0.012786885246019342,0.013185844254739454
2020-07-15 00:00:00+00:00,0.004606071240715437,0.014000000000772284,0.011222617890929376,0.01925764767932492
2020-07-16 00:00:00+00:00,-0.006593598532614542,-0.014088475626799823,-0.007363141606510526,-0.02934651134209998
2020-07-17 00:00:00+00:00,0.012659340659386231,-0.002857959416948108,0.01053536873744454,0.00013327646870675558
2020-07-20 00:00:00+00:00,-0.014671412449255627,0.026368586985612508,0.00585106383005729,0.09472028997094961
2020-07-21 00:00:00+00:00,-0.0014977973565507563,-0.010332309410404972,-0.005817028027765514,-0.04542909312233723
2020-07-22 00:00:00+00:00,0.004103061854534573,0.011851015802438969,0.0015957446807262077,0.015283480833482077
2020-07-23 00:00:00+00:00,0.005272639395571099,0.002509760179324916,-0.016994158257497838,-0.04977611424767492
2020-07-24 00:00:00+00:00,0.007613546862728304,-0.01835883171110486,0.007239330092011498,-0.0634934272703841
2020-07-27 00:00:00+00:00,0.017847837414987522,0.004250495889661199,-0.025960094400863776,0.08652081863091055
2020-07-28 00:00:00+00:00,-0.01634028755473571,0.036681715575316964,-0.007819383259675905,-0.040991166536762824
2020-07-29 00:00:00+00:00,0.0029059680778651398,0.015514425696509182,0.015151515150893857,0.01532011730523064
2020-07-30 00:00:00+00:00,-0.018293474030606216,-0.006164567140393595,-0.026406429391127806,-0.0077512657510122596
2020-07-31 00:00:00+00:00,0.011277533039901755,-0.0018878101399354419,-0.0308849955079058,-0.038138071516447214
2020-08-03 00:00:00+00:00,-0.003267119707183408,0.007227776275827713,0.01726735427072046,0.03790992199949672
2020-08-04 00:00:00+00:00,-0.0024911498624259343,-0.05573066863455245,-0.000911369332740275,0.0013468013468012074
2020-08-05 00:00:00+00:00,0.17858394672269284,-0.0068181818175255815,0.0135689851772407,-0.0013315400134497057
2020-08-06 00:00:00+00:00,-0.04078066914478251,-0.03947368421194597,0.00686241422005307,0.0030706657149397465
2020-08-07 00:00:00+00:00,0.020113940239430583,0.008338296606926532,-0.011173184357426424,-0.024751943500852636
2020-08-10 00:00:00+00:00,0.04441151888147954,-0.011813349084348501,-0.006214689265819806,-0.023500905204755118
2020-08-11 00:00:00+00:00,-0.01378633007176866,-0.0062761506297440706,0.011824900511114178,-0.03114403941997934
2020-08-12 00:00:00+00:00,0.006159634110508128,0.0312781954909962,0.038094167884519026,0.13123640305881157
2020-08-13 00:00:00+00:00,0.005608709996720362,0.01761446485618179,-0.0002164970776429298,0.04260464637628947
2020-08-14 00:00:00+00:00,0.007874015748080776,0.0005824111821250977,-0.008878302295412865,0.0183281924737817
2020-08-17 00:00:00+00:00,-0.013382523148146697,-0.0049476135011338185,0.009613283810352646,0.11203058078039141
2020-08-18 00:00:00+00:00,-0.00029327663336342624,0.010236911376093616,-0.003137848950568678,0.028028371576126032
2020-08-19 00:00:00+00:00,0.0002933626697796399,-0.002895193977149546,-0.0077065016821756815,-0.004536084659449213
2020-08-20 00:00:00+00:00,-0.00817508615030893,-0.020034843207181297,-0.002515860862133179,0.06563642848397411
2020-08-21 00:00:00+00:00,-0.011679911291524125,-0.013303703704252268,-0.0008772891756261281,0.024052991512765853
2020-08-24 00:00:00+00:00,0.037660346310435466,0.020389778084842547,0.01964658105581929,-0.017453828817842187
2020-08-25 00:00:00+00:00,-0.01034383334524025,0.018540317836205134,0.015285252959704287,0.004537781749577974
2020-08-26 00:00:00+00:00,-0.002731344914166489,-0.03669459693696053,0.014827184054191589,0.06416618067156299
2020-08-27 00:00:00+00:00,0.005002921413993722,0.025794841030400306,-0.011267414345004556,0.039746048848906534
2020-08-28 00:00:00+00:00,0.011918171578046532,-0.025146198829085198,-0.0007396449699946794,-0.011323283082077085
2020-08-31 00:00:00+00:00,-0.01863621674056859,0.02129574085021191,-0.008776567622622355,0.12568898527152794
2020-09-01 00:00:00+00:00,0.00406147091108755,-0.050220264316132135,0.007254107104556207,-0.046696901589340145
2020-09-02 00:00:00+00:00,0.030611129332057008,0.023500309214078197,0.03103156111005312,-0.05826755078412804
2020-09-03 00:00:00+00:00,-0.021215657154801337,-0.0012084592141476946,-0.011607601437555792,-0.0902385050405704
2020-09-04 00:00:00+00:00,-0.005491131100843205,0.013914095582826747,0.0035335689039603935,0.027813267813267872
2020-09-08 00:00:00+00:00,-0.020342184605346425,-0.003430787587727191,-0.017294946147542234,-0.21062822719449226
2020-09-09 00:00:00+00:00,0.02083874077632819,0.020505912286409078,0.0026346295715982126,0.10923351806426207
2020-09-10 00:00:00+00:00,-0.01565507972811231,-0.01877383396947563,-0.003678789152898543,0.013814568089985713
2020-09-11 00:00:00+00:00,-0.007011070110721218,0.016442451419864224,0.044413967718605285,0.0037162708030378244
2020-09-14 00:00:00+00:00,-0.013749535488666309,0.010588235294067605,0.007070707069804394,0.12583172354582528
2020-09-15 00:00:00+00:00,-0.019216277317452013,0.011641443541612118,0.0068204613849935924,0.07182689099661599
2020-09-16 00:00:00+00:00,-0.021398386477000653,-0.004027617953452189,-0.001494321577885871,-0.017787264318747775
2020-09-17 00:00:00+00:00,-0.02057080045533244,-0.019352975157686414,-0.0004988526392324388,-0.04149311843534953
2020-09-18 00:00:00+00:00,-0.019519820433630986,-0.004123711342034819,-0.01377520463160542,0.044210377157971825
2020-09-21 00:00:00+00:00,-0.0340119368819376,-0.06044069801651686,-0.048582995951753416,0.01637453352934526
2020-09-22 00:00:00+00:00,0.012738044858257025,-0.011537311319445687,-0.015638297872208717,-0.05598700460624395
2020-09-23 00:00:00+00:00,-0.03790063098049434,0.03152866241937713,-0.0009726575164049622,-0.10341088560450695
2020-09-24 00:00:00+00:00,0.04121785962450142,-0.019759184931049445,0.01579402855930656,0.019534125565253913
2020-09-25 00:00:00+00:00,0.001793684561742337,0.01574803149468229,0.0005324813623817093,0.0504138838030892
2020-09-28 00:00:00+00:00,0.00395569620254399,0.057364341086074244,0.004151144226420822,0.03402562969509515
2020-09-29 00:00:00+00:00,-0.008834142092698838,-0.01642228739126006,0.017595929615622063,-0.005056980056980076
2020-09-30 00:00:00+00:00,0.007113565988718262,0.01222420989966988,-0.01843749999963007,0.023719187725200985
2020-10-01 00:00:00+00:00,-0.005692205418017182,0.011192930780316246,0.017828716968809166,0.04463765413393639
2020-10-02 00:00:00+00:00,0.013747858426629511,-0.005534517914241643,-0.0015639662182076464,-0.07379061049625146
2020-10-05 00:00:00+00:00,0.0,0.031048623315723445,0.021825396825118304,0.025512539449276117
2020-10-06 00:00:00+00:00,8.244023067582873e-05,-0.028693181817100122,-0.019519672968706492,-0.02748543506859613
2020-10-07 00:00:00+00:00,-0.011952848075235778,0.022813688212251382,0.009485094850920861,0.027344316150538672
2020-10-08 00:00:00+00:00,0.0025446354081688494,-0.007720903633842036,-0.006195147134260837,0.0014577944980014301
2020-10-09 00:00:00+00:00,0.008155452918868544,0.019020172911067057,0.017454545454240744,0.01897069872276469
2020-10-12 00:00:00+00:00,0.014610590614563046,-0.018665158371430124,0.010313489227589123,0.01912442396313363
2020-10-13 00:00:00+00:00,0.010901842736562584,-0.006051873198570701,-0.010006064281631089,0.009834953651367773
2020-10-14 00:00:00+00:00,0.005995734578414735,0.0,-0.0199081163864423,0.032799731333258864
2020-10-15 00:00:00+00:00,0.01463999999990051,-0.02928385039035586,0.042187499999915,-0.026923910687188468
2020-10-16 00:00:00+00:00,0.0016163368289223712,0.01224611708586365,0.01829085457333912,-0.020517733024416285
2020-10-19 00:00:00+00:00,-0.013815090329670543,0.0032457952173545745,-0.005692972124291762,-0.020105988582345913
2020-10-20 00:00:00+00:00,-0.0014367816092715202,0.013235294118342678,0.008292201382397169,-0.020634589049044805
2020-10-21 00:00:00+00:00,-0.00483613109476666,-0.009869375907224809,-0.007049148228372548,0.0016590036498080885
2020-10-22 00:00:00+00:00,0.0056227157715205145,-0.01846965699123093,-0.008972589232865369,0.007453151618398657
2020-10-23 00:00:00+00:00,-0.010474134484812825,0.033452807645807825,0.01253606606311819,-0.012118650038751566
2020-10-26 00:00:00+00:00,-0.02541208791179006,-0.036127167629937174,-0.023091284268320633,-0.0008320852055251349
2020-10-27 00:00:00+00:00,-0.008373751192081058,0.008695652172918233,-0.01327700663849396,0.010469211002189116
2020-10-28 00:00:00+00:00,-0.02437189080711366,-0.03715814506530635,-0.04281345565727168,-0.04393896580955081
2020-10-29 00:00:00+00:00,-0.00981232324974357,0.0021611608530771598,0.009265175718120577,0.01184670705876556
2020-10-30 00:00:00+00:00,-0.009260461291959121,-0.015403573627757017,-0.006753191937489578,-0.05547306671859398
2020-11-02 00:00:00+00:00,-0.011268835990389414,0.002503128910404051,0.004036970147713204,0.03213586228223897
2020-11-03 00:00:00+00:00,0.024914962229850346,0.031210986267680374,0.02412443127629582,0.058400539312376765
2020-11-04 00:00:00+00:00,0.0008620318087790846,0.027542372881078414,0.0173571649971489,-0.006888417079499831
2020-11-05 00:00:00+00:00,0.04000689031503146,0.014432989691047116,0.050055854574280634,0.040643260962516026
2020-11-06 00:00:00+00:00,-0.016563146997932154,0.022357723575166855,0.003297904235024518,-0.01858065694263733
2020-11-09 00:00:00+00:00,0.019200000000146877,0.07355864811186175,0.05214960478172492,-0.020211652517734602
2020-11-10 00:00:00+00:00,0.05589523258669615,0.031746031747676984,0.030416857535302544,-0.025874756682333855
2020-11-11 00:00:00+00:00,0.01725419617382995,-0.007179487180023925,0.023828576508942323,0.01649770932839445
2020-11-12 00:00:00+00:00,-0.0215000000003176,-0.023502066115475673,-0.037255753364938804,-0.012873684462877288
2020-11-13 00:00:00+00:00,0.015958492197822416,-0.0018513620743461079,0.008930182212024462,-0.007917233339809537
2020-11-16 00:00:00+00:00,0.032034665531853745,0.05034446210811083,0.014662494412229998,-0.0010036719706243424
2020-11-17 00:00:00+00:00,0.010796626054103031,0.007568113017550893,0.007842100625290227,0.08213874390453091
2020-11-18 00:00:00+00:00,-0.004784334087267639,-0.02128192288457209,0.003409687007950968,0.10196779964221814
2020-11-19 00:00:00+00:00,0.0011179846464659526,-0.001279099512250581,0.01716476431197722,0.025953476902843997
2020-11-20 00:00:00+00:00,-0.017681655747585734,-0.0010245901636340982,0.004368682542057467,-0.019348248442726312
2020-11-23 00:00:00+00:00,-0.005532608283875251,-0.009230769230703983,-0.003923240938441985,0.06584832826126918
2020-11-24 00:00:00+00:00,0.03216095720780143,-0.006469979298169948,0.013785426834582726,0.06425217974513742
2020-11-25 00:00:00+00:00,-0.02045261564585965,0.01432664756432378,0.001773648648509818,0.033526594403831655
2020-11-27 00:00:00+00:00,-0.004824181208276657,0.01720595788553214,-0.001156732147237216,0.0204878048780488
2020-11-30 00:00:00+00:00,-0.008937701193066583,-0.03458722544710113,-0.02186440677915369,-0.03100245834471449
2020-12-01 00:00:00+00:00,0.00596125186292662,0.015690376567122577,0.04591925142924125,0.03023255813953485
2020-12-02 00:00:00+00:00,-0.01887939221273438,-0.00489186405757136,0.0019052352550288365,-0.02725904644640531
2020-12-03 00:00:00+00:00,0.012776831345662654,0.002328589910097323,-0.0028937577507909262,0.043177103477374024
2020-12-04 00:00:00+00:00,-0.012118663506413663,0.007743933918824775,-0.006633499171470381,0.009538575617648037
2020-12-07 00:00:00+00:00,-0.004875972292004205,0.006787909834735872,-0.005008347245055722,0.07131410256410264
2020-12-08 00:00:00+00:00,0.0011666342602865143,-0.004197939192917555,0.012164429530339582,0.01265270506108207
2020-12-09 00:00:00+00:00,0.012468440473636822,0.0012774655093750198,-0.009531703274244352,-0.06985905090170486
2020-12-10 00:00:00+00:00,0.0013043811864648092,0.007655014034577912,0.016317991631928264,0.03737096347273705
2020-12-11 00:00:00+00:00,-0.0017624521074973698,-0.0012661433283582824,-0.0009880609301856635,-0.027237788444671285
2020-12-14 00:00:00+00:00,0.0087126736777845,0.025862068965787577,0.015626802934080475,0.04891883473499581
2020-12-15 00:00:00+00:00,0.011871694380042541,-0.03361344537849398,0.008147631181230075,-0.010283981682634558
2020-12-16 00:00:00+00:00,0.004324446283012984,0.0035805626587983586,-0.007888593737305105,-0.01654954599289382
2020-12-17 00:00:00+00:00,0.0056162947430071775,0.009174311926557266,-0.0014604462475271696,0.053197809785314076
2020-12-18 00:00:00+00:00,0.014781443145534423,-0.009090909090861854,-0.007881693344666818,0.059612745845403214
2020-12-21 00:00:00+00:00,-0.02183085672376439,0.0056065239561402525,-0.00769860769912023,-0.06494964028776973
2020-12-22 00:00:00+00:00,-0.009752438109210448,-0.008109477952596533,-0.009821723340708521,-0.014649309081956052
2020-12-23 00:00:00+00:00,0.019015151515115347,0.02095043433741539,0.008543802617211549,0.008807820845176062
2020-12-24 00:00:00+00:00,-0.01122593115768622,0.0,0.0012810446714159873,0.024443481222328867
2020-12-28 00:00:00+00:00,0.012293233082649735,-0.04429429429299059,0.017746595129446874,0.0029013101228525517
2020-12-29 00:00:00+00:00,-0.014854978274597919,0.0866719036399557,0.017842660178551073,0.0034654733384560377
2020-12-30 00:00:00+00:00,0.004636785162300816,-0.02650602409606817,0.002948207171894035,0.04322887731047009
2020-12-31 00:00:00+00:00,-0.0008630393997313135,0.006435643562467508,-0.009056963534459617,0.015674026310486644
